%This dataset was formatted by R. Olszewski as part of his thesis
%“Generalized feature extraction for structural	pattern recognition
%in time-series data,” at Carnegie Mellon University, 2001. Each
%series traces the electrical activity recorded during one
%heartbeat. The two classes are a normal heartbeat and a Myocardial
%Infarction. 	
@Relation ECG200
@attribute att1 numeric
@attribute att2 numeric
@attribute att3 numeric
@attribute att4 numeric
@attribute att5 numeric
@attribute att6 numeric
@attribute att7 numeric
@attribute att8 numeric
@attribute att9 numeric
@attribute att10 numeric
@attribute att11 numeric
@attribute att12 numeric
@attribute att13 numeric
@attribute att14 numeric
@attribute att15 numeric
@attribute att16 numeric
@attribute att17 numeric
@attribute att18 numeric
@attribute att19 numeric
@attribute att20 numeric
@attribute att21 numeric
@attribute att22 numeric
@attribute att23 numeric
@attribute att24 numeric
@attribute att25 numeric
@attribute att26 numeric
@attribute att27 numeric
@attribute att28 numeric
@attribute att29 numeric
@attribute att30 numeric
@attribute att31 numeric
@attribute att32 numeric
@attribute att33 numeric
@attribute att34 numeric
@attribute att35 numeric
@attribute att36 numeric
@attribute att37 numeric
@attribute att38 numeric
@attribute att39 numeric
@attribute att40 numeric
@attribute att41 numeric
@attribute att42 numeric
@attribute att43 numeric
@attribute att44 numeric
@attribute att45 numeric
@attribute att46 numeric
@attribute att47 numeric
@attribute att48 numeric
@attribute att49 numeric
@attribute att50 numeric
@attribute att51 numeric
@attribute att52 numeric
@attribute att53 numeric
@attribute att54 numeric
@attribute att55 numeric
@attribute att56 numeric
@attribute att57 numeric
@attribute att58 numeric
@attribute att59 numeric
@attribute att60 numeric
@attribute att61 numeric
@attribute att62 numeric
@attribute att63 numeric
@attribute att64 numeric
@attribute att65 numeric
@attribute att66 numeric
@attribute att67 numeric
@attribute att68 numeric
@attribute att69 numeric
@attribute att70 numeric
@attribute att71 numeric
@attribute att72 numeric
@attribute att73 numeric
@attribute att74 numeric
@attribute att75 numeric
@attribute att76 numeric
@attribute att77 numeric
@attribute att78 numeric
@attribute att79 numeric
@attribute att80 numeric
@attribute att81 numeric
@attribute att82 numeric
@attribute att83 numeric
@attribute att84 numeric
@attribute att85 numeric
@attribute att86 numeric
@attribute att87 numeric
@attribute att88 numeric
@attribute att89 numeric
@attribute att90 numeric
@attribute att91 numeric
@attribute att92 numeric
@attribute att93 numeric
@attribute att94 numeric
@attribute att95 numeric
@attribute att96 numeric
@attribute  target {-1,1}

@data
1.814836,3.1168412,2.709344,2.2893513,0.74680004,0.34330609,1.3851769,1.2283536,1.2051607,1.3629613,0.72878415,0.16295678,-0.0080553275,-0.22321765,-0.43115973,-0.48352087,-0.5467077,-0.85696251,-0.95103046,-0.93978875,-1.0726102,-1.3601239,-1.3413854,-1.4050711,-1.7154323,-1.759417,-1.8844255,-1.950008,-2.1831213,-2.1779467,-2.1525434,-2.0963579,-2.0510521,-1.802704,-1.4675531,-1.2232884,-0.78604128,-0.38868829,-0.070863958,0.15871901,0.39615348,0.60075948,0.50987172,0.5699061,0.68246625,0.52126002,0.42960377,0.36043331,0.38969564,0.42090655,0.38012997,0.36076989,0.31933386,0.39643818,0.382826,0.40484153,0.58767065,0.59500206,0.35283927,0.59457128,0.52692647,0.50865477,0.5427347,0.37860812,0.44005207,0.33123905,0.31359522,0.44666908,0.43036174,0.18632146,0.21795405,0.16279763,0.22910978,0.29358933,0.39369087,0.55408042,0.27941028,0.28295483,0.073871144,-0.17960444,0.020608281,-0.15176853,-0.02923996,-0.09605356,-0.078537956,0.16677821,0.0043439165,-0.21732801,0.094326169,0.10021276,-0.15028811,0.029410633,0.087803882,-0.0024222663,0.26674696,0.3633978,1
1.1685633,1.8563351,2.1545365,2.3218258,1.9164374,1.214881,0.52682367,0.30918951,0.61779774,0.76545115,0.69202363,0.83157467,0.85853066,0.37871281,-0.21882916,-0.54759978,-0.57829007,-0.57036241,-0.82642609,-1.0418231,-0.7989705,-0.79339385,-1.1716008,-1.2151115,-1.305476,-1.5137317,-1.4558355,-1.6207633,-1.8120478,-1.7640156,-2.0627722,-2.2859142,-2.1082389,-2.1224856,-2.1131536,-1.9369656,-1.7960732,-1.5180592,-1.4170015,-1.2032011,-0.48419464,-0.2469919,-0.21486007,0.17800355,0.15326628,0.34652261,0.5602158,0.43173761,0.43292827,0.31104039,0.46511094,0.80842949,0.75977671,0.55031466,0.48885185,0.72413274,0.75093312,0.63100588,0.71781997,0.6192352,0.47629716,0.62541035,0.64715893,0.53358724,0.77102669,0.80847799,0.45094397,0.57542273,0.70451729,0.60622152,0.73263084,0.61479159,0.78328362,0.9028789,0.58169505,0.64803104,0.72286437,0.54406191,0.27844715,0.11675102,0.1264548,0.1585669,0.26965904,-0.018007492,0.013914038,0.20245165,-0.17801548,-0.047374373,-0.090093265,-0.3091298,-0.02871342,0.0010401512,-0.031450063,-0.023117262,-0.0096170709,0.041113181,1
2.1130509,3.2390538,2.5576422,2.3156721,1.0033186,0.84966324,1.6319269,1.4242787,1.3158524,0.99924424,0.20781148,-0.42103656,-0.46503334,-0.60489143,-0.6477287,-0.81837778,-0.90049714,-0.89675992,-0.94460744,-1.0835873,-1.2033444,-1.2250112,-1.3277376,-1.5290698,-1.604899,-1.6701252,-1.8830349,-1.9134538,-1.9651992,-2.0613577,-2.0139337,-1.9866672,-1.7922721,-1.580074,-1.329047,-0.89651814,-0.55237603,-0.26007503,0.051493625,0.33432175,0.52700648,0.63982191,0.72894939,0.74235551,0.69689598,0.70678671,0.61881583,0.59308291,0.60875104,0.56287954,0.60347036,0.53784661,0.51812293,0.59629696,0.52432868,0.50674142,0.50123192,0.481598,0.47713123,0.36448407,0.42906321,0.41800232,0.33307746,0.28346888,0.26304588,0.24960836,0.16096889,0.19426417,0.16329789,0.17884684,0.076809831,0.062740042,0.281737,0.44048912,0.47879892,0.50719613,0.35508406,0.16924946,0.11046712,0.021528654,-0.085791634,-0.13028596,-0.11626912,-0.18007087,-0.16631974,-0.14237232,-0.11230398,-0.083357236,-0.15890054,-0.062688992,-0.057953761,-0.15371915,-0.10223231,-0.11091866,0.16933574,0.31289248,1
-0.19441323,-1.1007149,-1.3215892,-0.81488251,-0.34071735,-0.38421122,-0.62349815,-0.64220725,-0.55256542,-0.58374892,-0.67414434,-0.70857317,-0.73420062,-0.7671118,-0.74069201,-0.69700841,-0.73888966,-0.84594789,-0.90054696,-0.88965082,-0.88327915,-0.92932783,-1.0130808,-1.115139,-1.2142127,-1.2802051,-1.2905437,-1.29888,-1.4081455,-1.5917251,-1.6842284,-1.6191126,-1.557851,-1.6148191,-1.6866895,-1.6487589,-1.5526325,-1.4598861,-1.318757,-1.1241276,-0.9834759,-0.91710525,-0.76622029,-0.43579614,-0.062335482,0.14745944,0.20885403,0.29907317,0.4815012,0.61783845,0.6520107,0.70056931,0.82486954,0.92153559,0.97288062,1.0792456,1.1797202,1.1043549,0.92291354,0.86881536,0.92704209,0.92671744,0.88343312,0.89989121,0.89992495,0.84428614,0.87548042,0.98458243,0.91121158,0.64469009,0.54624229,0.7488074,0.90480019,0.76474744,0.56709375,0.63114909,0.91368603,1.1599834,1.2499887,1.2580716,1.293779,1.3502427,1.3011068,1.088284,0.86683333,0.81277952,0.85454896,0.81905006,0.76497783,0.87610327,1.0859015,1.1447178,1.0219842,0.92982741,0.9638794,1.0141616,-1
0.73059393,0.95465401,2.7894027,3.2344186,2.150623,0.90708836,0.41094624,0.84251916,0.99018514,0.91588143,0.60915066,0.25079411,-0.42775694,-0.73149665,-0.67576141,-0.92615471,-0.94312642,-0.99803908,-1.0254685,-1.1094105,-1.2707569,-1.1801884,-1.4132684,-1.5289884,-1.4711502,-1.6987964,-1.6617326,-1.7457081,-1.9472569,-1.9375065,-2.0973895,-2.0953513,-1.8553922,-1.8460876,-1.7779234,-1.202581,-0.75234162,-0.49988437,-0.037612581,0.31936744,0.61618064,0.74958163,0.87424134,1.0046299,0.89485371,0.98149708,0.89402279,0.69172868,0.6479818,0.58824562,0.66833144,0.66425224,0.52641713,0.54798041,0.62124967,0.56069211,0.49561756,0.48645276,0.64269558,0.51214309,0.39921706,0.50185492,0.44900105,0.3588213,0.36320459,0.36163423,0.20057977,0.2566303,0.35495588,0.16341288,0.22643823,0.1421098,0.051816255,0.33930872,0.24507334,0.53702864,0.80713103,0.63696255,0.54241627,0.36355807,0.38020759,0.090905298,-0.060212628,0.066960257,-0.15598224,-0.20973822,-0.026553855,-0.22865049,-0.26106331,-0.1606551,-0.10491354,-0.161476,-0.20260718,-0.12651805,-0.11709868,0.05895187,1
0.59401433,1.1537236,2.6051702,3.1965895,2.0619099,0.1933088,-0.39215695,0.77476198,0.74411737,0.52828631,0.60695632,0.075758462,-0.16262867,-0.75770482,-0.82668801,-0.90466799,-0.86489703,-0.92723404,-1.0822416,-1.0179055,-1.0156871,-1.2161342,-1.3557418,-1.3605295,-1.5026603,-1.6789171,-1.7439553,-1.8176574,-1.9648344,-1.9914343,-2.1455117,-2.0926588,-1.8876264,-1.9263239,-1.707235,-1.4208117,-1.2455294,-0.88839617,-0.4777579,-0.099044326,0.18898706,0.4565955,0.68388928,0.90009814,0.94101132,0.94947477,0.99893277,0.94897463,0.82744347,0.78173448,0.71188769,0.64823767,0.69262451,0.56480838,0.49460019,0.65125956,0.58689289,0.39271944,0.46809317,0.59618888,0.48342542,0.52306562,0.5137537,0.43378089,0.33661455,0.31448484,0.41624216,0.27971827,0.21400447,0.26661842,0.43474294,0.15539161,0.21200508,0.61498033,0.71676817,0.87342363,0.75727531,0.51954152,0.54603085,0.35220095,0.24965577,0.19693798,0.091654066,0.21048798,-0.015256405,0.095381521,0.1220583,-0.028834469,0.05916219,0.063779768,0.062518328,0.050870599,-0.003989843,0.054530579,0.17163876,0.11085684,1
2.0394327,1.8832347,1.9093279,2.4715339,1.1181387,0.044438534,0.02378222,-0.1854629,-0.84122924,-1.210844,-1.1649628,-1.3305675,-1.4505416,-1.6214423,-1.5285523,-1.6564765,-1.8499284,-1.4444446,-1.8181468,-1.757509,-1.5500211,-2.0486198,-2.0674221,-1.7514358,-1.8899067,-1.9401666,-1.3923952,-1.2765232,-0.96957959,-0.81353676,-0.53408863,0.18649755,0.18891511,0.52785912,1.0165503,0.98695918,1.0381347,0.90506531,0.77315071,1.1705092,0.52910902,0.65706782,0.67812941,0.5179102,0.54165506,0.47090802,0.46793846,0.59913278,0.47387851,0.50290558,0.65981579,0.38413318,0.68218534,0.75604449,0.61435762,0.98529284,1.0581193,0.85157441,0.53874142,0.90249501,0.98809047,0.65468729,0.58384122,0.22025055,0.16772921,-0.0078476486,0.047374143,-0.13176619,-0.060787931,0.077160185,-0.29065653,-0.096476165,-0.17559459,-0.17683834,-0.26148476,-0.30170242,-0.15769403,-0.16105487,-0.27517994,-0.37618733,-0.10732506,-0.064679581,-0.2052363,-0.087677274,-0.08637962,-0.088805668,0.090496632,0.058145382,3.5112091E-4,0.26841067,0.55995867,0.52745406,0.51000214,0.67704666,1.2486477,1.3726073,-1
0.46737906,0.34010397,0.35138992,0.80988876,1.2934283,1.7335345,2.1628923,2.1414868,1.6615111,1.1206418,0.45783849,-0.17802412,-0.22524688,0.03250859,-0.1168657,-0.41491491,-0.35638904,-0.2509871,-0.36715659,-0.33877526,-0.081856181,-0.12102792,-0.58705515,-0.88692107,-0.77319756,-0.70316572,-0.87018086,-0.98921601,-1.031618,-1.1907084,-1.3504713,-1.315321,-1.2073897,-1.1992221,-1.2519025,-1.3806293,-1.6770096,-1.9131597,-1.8040762,-1.6385741,-1.802632,-1.9967517,-1.816844,-1.5127925,-1.4638601,-1.5593601,-1.5239157,-1.3369984,-1.1101437,-0.89923946,-0.7352989,-0.62115511,-0.45901969,-0.19245738,0.054817614,0.20428428,0.32399129,0.41063033,0.45174631,0.55410401,0.71178704,0.77912725,0.7638632,0.77773186,0.81778039,0.85281043,0.86878147,0.82122291,0.77448351,0.81832998,0.83964346,0.7881012,0.82925862,0.90610556,0.78985702,0.59219154,0.51037025,0.48805409,0.5551999,0.76294419,0.90934581,0.96187994,1.0330292,0.8952406,0.54303703,0.48404181,0.67663296,0.5949164,0.4540119,0.72175261,0.98346048,0.75150705,0.49768455,0.71987873,0.91141946,0.49387098,-1
0.64275558,1.9652219,2.9047617,2.3393423,0.79156126,0.15917504,0.92527794,1.2314808,1.1813325,1.3698903,0.87052383,-0.17245692,-0.71374715,-0.66787891,-0.88154185,-0.88056139,-0.93676769,-1.0415576,-1.1711792,-1.0859123,-1.124883,-1.3186066,-1.4501196,-1.4573616,-1.4785816,-1.6753872,-1.7290109,-2.0020134,-2.0563651,-2.0999205,-2.1468928,-2.0228336,-2.0071527,-2.0073806,-1.5996686,-1.2477127,-1.0342535,-0.58500925,-0.23800356,0.048785229,0.27357824,0.41882652,0.6427489,0.68399842,0.703198,0.78272938,0.75175976,0.63880201,0.58432399,0.66918217,0.63540721,0.5926714,0.62951558,0.63588582,0.5999117,0.51703759,0.62038759,0.54816639,0.59089917,0.48709892,0.51182843,0.51280847,0.41523838,0.38768122,0.32056127,0.44472826,0.34956381,0.35382241,0.46867739,0.33019947,0.40549274,0.42792223,0.41080052,0.5894265,0.76784519,0.86361692,0.62072789,0.52610389,0.4397664,0.13778017,0.1135003,0.10893713,0.13049494,0.061247792,0.078585303,0.077828845,0.079985449,-0.10907211,0.065845599,0.10818746,-0.047369804,-0.098171324,-0.021278626,0.092690157,0.12069088,0.34982908,1
0.50691007,1.6370345,3.1547647,1.7402818,1.8124405,0.6171909,-1.3848904,-0.25466994,0.50182027,0.15305764,-0.075266957,0.10883743,-0.20001468,-0.71551966,-0.94438292,-0.79628119,-0.97295135,-1.1058692,-1.1303803,-1.3637825,-1.1810593,-1.350292,-1.6052023,-1.4906852,-1.6388467,-1.7028306,-1.9761219,-1.9501127,-1.860538,-2.3427803,-1.9823785,-1.5832168,-1.8470533,-1.6819993,-1.460829,-1.297685,-0.55792946,-0.38096737,-0.31140389,0.35315849,0.31504798,0.62621748,1.0197581,0.81318743,1.0338337,1.0255161,1.0324445,1.1787538,0.74439326,0.81744116,0.88087733,0.57845734,0.78842673,0.63660987,0.41239616,0.61823917,0.64190446,0.64007398,0.48912123,0.41201203,0.67667731,0.52389415,0.49946967,0.34044937,0.36466982,0.54217614,0.37836208,0.46030085,0.23009651,0.49426611,0.3347966,0.15980891,0.67293695,0.77501505,0.97858472,0.82089194,0.55729331,0.69978204,0.50512919,0.30667784,0.17112097,0.1158474,0.13145495,0.16102571,0.0099787414,0.10865763,0.048930083,-0.014351457,0.031855509,0.1392105,0.1782655,-0.10442321,0.10132481,0.21106243,0.041465507,0.2030291,1
0.59591868,1.3137186,2.7465019,4.1991449,2.7199107,1.715197,0.15929885,-0.56274529,0.9384163,1.0180912,0.69694232,0.75985712,0.74706274,0.025409363,-0.39747878,-0.69259959,-0.67263826,-0.70592656,-0.83698358,-0.85410331,-1.0416322,-0.97179172,-1.1959011,-1.4385469,-1.2723357,-1.4633253,-1.5424214,-1.5670811,-1.7616535,-1.8428245,-1.6366834,-1.7920051,-1.8138444,-1.5141021,-1.4983458,-1.2834369,-1.0092683,-0.63407808,-0.21875523,-0.063673391,0.18070968,0.40228251,0.68322934,0.59287,0.94003279,0.98085243,0.77388907,0.87522053,0.7783658,0.7959889,0.68323507,0.54214163,0.64059169,0.50922627,0.49928852,0.55352849,0.47593541,0.60663324,0.54055945,0.52308622,0.34662553,0.42162988,0.39821562,0.26746326,0.36036078,0.29793309,0.21546029,0.11282313,0.23442048,0.064902354,0.086005352,0.11529257,0.40376048,0.64651147,0.5343092,0.57351477,0.35302903,0.26353982,0.092057865,-0.17175339,-0.16070163,-0.24940706,-0.12360075,-0.41908272,-0.3202235,-0.22563804,-0.41717749,-0.29645393,-0.42934136,-0.37286401,-0.38688693,-0.53091694,-0.38205249,-0.45981887,-0.47662155,-0.29426952,1
1.2215121,3.5215769,3.6276133,3.0769932,2.0356967,-0.13592834,1.2264337,0.74404578,0.2093786,0.65520998,-0.21036739,-0.82743492,-1.0251441,-1.1013262,-1.022982,-1.4627243,-1.436744,-1.4114183,-1.6730853,-1.8698694,-1.9964448,-2.1150898,-2.1980117,-2.0530214,-2.0658047,-1.7571801,-1.6556366,-0.87854252,-0.75572895,-0.51665345,0.099858207,0.077720141,0.4159264,0.42419506,0.69321939,0.67814222,0.47881179,0.62165802,0.58121424,0.24988203,0.41374225,0.34924394,0.34486122,0.29218133,0.41368828,0.091295443,0.48129658,0.19183897,0.32476525,-0.05405613,0.2627474,0.12352279,0.029316117,0.040023614,0.15409221,0.14085676,-0.1262528,0.0062633122,0.109657,0.031423292,-0.032844966,-0.0056070895,-0.044973055,0.033773535,-0.030621995,-0.0059868958,-0.035922891,0.023524711,0.010005788,0.010863771,0.050329092,0.046130773,0.067469936,0.0078069277,0.10937357,0.053045011,-0.014841257,0.28771582,0.66467801,0.71539681,0.66527195,0.79548582,0.35688981,0.156098,-0.014453087,-0.05879335,-0.14699367,0.092278284,0.0028708814,-0.21004583,-0.0059148162,-0.10002261,-0.040720721,0.089248935,0.099830079,0.31919841,-1
0.7809784,1.3408039,1.9632789,3.0925116,3.7208991,3.0264523,1.9805153,1.0087382,-0.088959062,-0.24125413,0.38623753,0.5923369,0.65592355,0.8049269,0.55720714,0.30263564,0.43666368,0.36623393,-0.052911988,-0.27489342,-0.38187981,-0.53945163,-0.5195059,-0.54375073,-0.74428235,-0.80257018,-0.7135334,-0.72706869,-0.8910346,-0.88052164,-0.75277364,-0.99466312,-1.137075,-1.0150152,-1.3691058,-1.4847764,-1.0221708,-1.2474663,-1.7114988,-1.5263077,-1.4788375,-1.6883493,-1.5859912,-1.3635632,-1.3902638,-1.5852681,-1.5155297,-1.157178,-1.026275,-1.1042243,-0.82270643,-0.36660368,-0.3125244,-0.212619,0.20380411,0.28947628,0.21226797,0.39287985,0.50741425,0.5922262,0.76172404,0.7441493,0.65502964,0.71342145,0.8024664,0.74421351,0.56416443,0.51218704,0.55213285,0.49949489,0.49820084,0.48083508,0.32557258,0.3253825,0.444007,0.42942221,0.37472729,0.28648482,0.21085752,0.30070069,0.36982165,0.28008181,0.19298,0.20796206,0.2469873,0.20075966,0.1446385,0.18789002,0.15192271,-0.076788917,-0.096128671,0.2018451,0.21726842,-0.17631623,-0.23526339,0.015158246,1
0.28914124,0.43851407,1.8578511,3.1790404,1.9176691,0.4844841,-0.69042172,-0.97612467,0.30059564,0.68456713,-0.052810963,0.035296862,0.30537079,-0.794713,-1.2263427,-1.070343,-1.1958144,-1.2412898,-1.0606375,-1.257063,-1.3205333,-1.2959316,-1.4023509,-1.5843517,-1.6821089,-1.673094,-1.9533521,-1.977941,-1.9077707,-1.6603424,-1.966998,-1.9352513,-1.646765,-1.7517142,-1.4279413,-0.93965752,-0.77476477,-0.40595796,-0.021661904,0.30652853,0.56240864,0.60510941,0.92062107,0.91369914,1.1957627,1.0438362,1.0235478,1.1544901,0.89138749,1.0221172,0.8441698,0.7521887,0.77935123,0.68220534,0.80309438,0.49716161,0.62815879,0.66951919,0.71510853,0.66328456,0.3520508,0.45899113,0.70632428,0.60334804,0.35210943,0.23021697,0.3873167,0.27626911,0.41590847,0.61818513,-0.063743579,0.84626844,0.89760666,0.79957922,0.89144874,0.72312945,1.0286766,0.42059035,0.30022362,0.28447616,-0.055718535,0.17362511,-0.07873725,-0.006596848,0.017776907,-0.074981299,0.061268909,-0.096789729,0.037139115,-0.13069912,-0.07875785,0.21742299,-0.063450124,-0.053827365,0.12425291,0.2068647,1
-0.022584248,0.20520995,1.7449143,2.3217103,1.252388,0.45185648,-0.59501535,-0.10859517,0.53918182,0.23145563,0.25229108,-0.093439968,-0.29337387,-0.9517888,-1.0923964,-1.179427,-1.2756013,-1.3215008,-1.462929,-1.2618191,-1.3051908,-1.6134564,-1.6115185,-1.5662641,-1.4517008,-1.7714337,-2.0376665,-1.7586722,-1.8883494,-1.7658035,-1.9705345,-2.0275006,-1.8254148,-1.7608529,-1.5130674,-1.4169127,-1.3203423,-0.93720522,-0.60076418,-0.2067461,0.0089491559,0.12270819,0.64379153,0.57088896,0.63745733,0.74980074,0.81657222,0.6982016,0.64807318,0.76961676,0.76849867,0.84822455,0.63313586,0.65397945,0.85395141,0.76330824,0.74111754,0.79739505,0.84658059,0.82337661,0.68000357,0.79463285,0.83236444,0.76411454,0.66606696,0.72268864,0.78358104,0.51354987,0.62306531,0.61175672,0.58927719,0.68037148,0.60237733,0.76897688,0.98697875,1.0081204,1.0314917,0.84182237,0.69312463,0.68368051,0.56372119,0.43863922,0.39072451,0.4166316,0.24158965,0.27061807,0.33426153,0.24864997,0.39521923,0.32683218,0.08514604,0.15681753,0.26549078,0.15786587,0.1896707,0.25330914,1
0.18753379,-0.27663761,-0.30880471,-0.27084334,-0.73064539,-0.1786955,-0.40416399,-1.3154284,-1.04931,-1.1725143,-1.2252639,-1.2664036,-1.5779631,-1.5186608,-1.6223793,-1.7890883,-1.6733497,-1.958582,-2.1708271,-1.8937701,-2.1184859,-2.1488524,-2.0920793,-1.9171793,-1.3793675,-1.3947797,-1.2245431,-0.70368214,-0.51579361,-0.37018611,-0.0079399061,-0.060596143,0.049118471,0.24305585,0.1795893,0.37773484,0.13241327,0.12277799,0.58685644,0.434799,0.27736456,0.39086427,0.4275324,0.54130425,0.56743513,0.6340361,0.6102504,0.60248655,0.50072533,0.60955938,0.71631595,0.66526458,0.70036838,0.34767801,0.45850724,0.73903774,0.52361666,0.51508335,0.41768627,0.30199525,0.45724703,0.2885931,0.15256262,0.16566068,0.22198896,0.35536341,0.35025602,0.23771197,0.29322718,0.52298643,0.6218095,0.58480256,0.65454242,0.79430976,0.84635428,0.51370663,0.2658702,0.38071489,0.31812962,0.35077223,0.44350383,0.38844843,0.51552985,0.17507977,0.0873934,0.41601092,0.32665573,0.40172528,0.69112137,1.4804796,2.2212624,2.6229837,2.5891851,1.9354278,0.83474501,-0.030335993,-1
0.16455766,1.1072882,2.1469641,1.8764232,1.6426157,0.4217124,-1.3478626,-0.57436761,0.38085119,-0.14112818,-0.086251055,0.22459803,-0.22780341,-0.81511003,-1.019881,-1.1106369,-1.1851544,-1.3335503,-1.176131,-1.2988095,-1.5780603,-1.5405676,-1.6413192,-1.559647,-1.6322386,-1.8853808,-1.8132509,-1.8846031,-1.9639344,-2.0534033,-2.0121174,-1.951674,-1.909618,-1.704815,-1.3393562,-1.2274244,-0.93414898,-0.44911507,-0.25494183,-0.12825842,0.17804408,0.51285171,0.42906062,0.7831202,0.6607407,0.77236099,0.94044421,0.73659176,0.72598397,0.67048807,0.79568292,0.61386604,0.54969375,0.75667855,0.51065576,0.5362876,0.50366844,0.68026701,0.87943908,0.49186036,0.50644506,0.71269662,0.60107579,0.71051935,0.67531645,0.54587768,0.65650295,0.56396696,0.51106688,0.596023,0.4639162,0.52364033,0.7881647,1.1295005,1.1494515,0.98225971,0.89402163,0.76415056,0.68591219,0.41375288,0.38834908,0.63458404,0.31396944,0.22409245,0.47256083,0.18463793,0.35553044,0.25334405,0.11911433,0.29623045,0.32212499,0.26349909,0.20450185,0.21071244,0.3972027,0.57304911,1
0.41601568,1.1139534,2.1378086,1.9796622,0.65161616,-0.43881608,0.39646958,0.95909097,0.87090753,1.2258174,0.39357742,-0.42623237,-0.6687601,-0.87512626,-0.91726551,-0.92670864,-1.0474146,-1.0874926,-1.1044476,-1.403129,-1.4854841,-1.5943135,-1.8601465,-2.046753,-2.1796672,-2.3354512,-2.5922908,-2.5199744,-2.5636068,-2.4376588,-2.1830587,-1.7220253,-1.1826573,-0.8519289,-0.29880549,0.19869091,0.34851283,0.58371481,0.73279471,0.76716593,0.78733714,0.69326988,0.71144116,0.58582127,0.5514357,0.62029303,0.54671487,0.59147075,0.73227223,0.63572084,0.61228671,0.73885847,0.65059694,0.60937563,0.66132781,0.65501714,0.59753475,0.51081229,0.54590224,0.46808777,0.39408489,0.52063614,0.38481373,0.38326677,0.42955704,0.38067482,0.35429443,0.25855047,0.43331664,0.26673068,0.27649564,0.42484835,0.26645232,0.22431914,0.33174276,0.36996738,0.56189262,0.82878253,0.78522788,0.5016838,0.35056739,0.35980422,0.2348369,0.11808351,0.18145228,0.10988031,0.055477548,0.20030573,0.15215851,0.14969937,0.18564482,0.21463268,0.14911729,0.15756237,0.35170592,0.11957296,1
1.1593518,2.5344027,2.9723235,2.0894468,0.41626364,-0.017382074,1.2204922,1.2212464,1.066033,1.3501838,0.68139322,0.035639147,-0.36203921,-0.44150933,-0.85315246,-0.79641287,-0.74198639,-0.95344005,-1.0306164,-0.98844203,-1.1126344,-1.2711207,-1.2987385,-1.3884359,-1.5144666,-1.6665734,-1.7839511,-1.8865465,-2.0474511,-2.1838105,-2.1544763,-2.1857059,-2.0936898,-1.9738504,-1.6681437,-1.1974179,-0.98878535,-0.63066609,-0.11764925,0.14001755,0.34385896,0.57523285,0.68770474,0.74875446,0.69003713,0.7538737,0.77482939,0.66528731,0.62539553,0.64566147,0.61850929,0.60603772,0.63942927,0.64645492,0.64085722,0.55340944,0.58247839,0.589396,0.61619276,0.49229477,0.48718876,0.48857718,0.39059497,0.4283386,0.42369808,0.27419181,0.25955801,0.37310296,0.26053993,0.27551164,0.3072742,0.28528169,0.23011999,0.18064991,0.4767162,0.65199991,0.60353396,0.58548774,0.61454016,0.4406746,0.20044633,0.16804595,-0.016371308,0.013378907,-0.073255282,0.0027093835,0.047906089,-0.089623497,-0.068106286,-0.0123484,-0.011726536,-0.07990608,-0.051751977,-0.054228554,-0.081739151,0.035595301,1
0.9548887,2.1905343,3.438425,3.3063762,2.7520431,0.94861402,0.10024156,1.0080502,0.79991001,0.66919319,0.75164438,0.33961792,-0.10043702,-0.37277379,-0.40366919,-0.61250256,-0.77438015,-0.62467027,-0.87058323,-0.96719059,-0.97903958,-1.1457139,-1.0789287,-1.3019739,-1.4584022,-1.4309802,-1.6022496,-1.6908282,-1.7542855,-1.739732,-1.9576504,-1.9800571,-1.8878595,-1.8733188,-1.6835565,-1.4389982,-1.1539,-0.664543,-0.39578689,-0.17948173,0.37501079,0.49110358,0.55337516,0.77381467,0.78654607,0.76038414,0.77982162,0.67836334,0.64906624,0.62812588,0.50539457,0.51614047,0.50937568,0.44309433,0.43775475,0.50858506,0.55839082,0.41194473,0.50587482,0.4196961,0.39749103,0.42809569,0.33316956,0.35165567,0.24182589,0.25573068,0.21702394,0.080436796,0.13614363,0.14117822,0.1691803,0.11719156,0.2054532,0.50159919,0.57490406,0.56978084,0.45648774,0.29058154,0.17774619,-0.035324659,-0.10457349,0.063707074,-0.0064037312,-0.29534326,-0.10858442,-0.097027039,-0.17846205,-0.20516451,-0.12417323,-0.11820595,-0.28969662,-0.21914425,-0.19021517,-0.32017728,-0.064398032,0.21960221,1
