%This dataset contains 600 examples of control charts synthetically
%generated by the process in the paper <em> Time-Series Similarity
%Queries Employing a Feature-Based Approach</em>. There are six
%different classes of control charts:
%
% 1. Normal
% 2. Cyclic
% 3. Increasing trend
% 4. Decreasing trend
% 5. Upward shift
% 6. Downward shift
@Relation SyntheticControl
@attribute att1 numeric
@attribute att2 numeric
@attribute att3 numeric
@attribute att4 numeric
@attribute att5 numeric
@attribute att6 numeric
@attribute att7 numeric
@attribute att8 numeric
@attribute att9 numeric
@attribute att10 numeric
@attribute att11 numeric
@attribute att12 numeric
@attribute att13 numeric
@attribute att14 numeric
@attribute att15 numeric
@attribute att16 numeric
@attribute att17 numeric
@attribute att18 numeric
@attribute att19 numeric
@attribute att20 numeric
@attribute att21 numeric
@attribute att22 numeric
@attribute att23 numeric
@attribute att24 numeric
@attribute att25 numeric
@attribute att26 numeric
@attribute att27 numeric
@attribute att28 numeric
@attribute att29 numeric
@attribute att30 numeric
@attribute att31 numeric
@attribute att32 numeric
@attribute att33 numeric
@attribute att34 numeric
@attribute att35 numeric
@attribute att36 numeric
@attribute att37 numeric
@attribute att38 numeric
@attribute att39 numeric
@attribute att40 numeric
@attribute att41 numeric
@attribute att42 numeric
@attribute att43 numeric
@attribute att44 numeric
@attribute att45 numeric
@attribute att46 numeric
@attribute att47 numeric
@attribute att48 numeric
@attribute att49 numeric
@attribute att50 numeric
@attribute att51 numeric
@attribute att52 numeric
@attribute att53 numeric
@attribute att54 numeric
@attribute att55 numeric
@attribute att56 numeric
@attribute att57 numeric
@attribute att58 numeric
@attribute att59 numeric
@attribute att60 numeric
@attribute  target {1,2,3,4,5,6}

@data
2.0821684,1.3308554,0.88082236,1.8236557,1.3824951,1.4419177,0.81025866,1.8704212,0.9554741,1.6084943,1.2043282,1.0369205,1.1640767,0.52081611,0.57418531,0.44872502,1.2213542,0.2022631,1.2939844,0.75993304,0.83660634,-0.11068571,0.42620708,0.11487552,0.41725606,-0.35162203,-0.013100489,0.0099902247,0.54518715,-0.58678568,-0.13352934,-0.32890194,-0.58212486,0.073253839,-0.53601082,-0.57095012,-0.2162224,-0.94662234,-0.37022039,-0.88583177,-0.26266214,-0.8221133,-0.10833845,-0.20995556,-0.82590934,-1.0654429,-1.2229472,-1.0983966,-1.0263055,-0.85214021,-1.0372354,-0.67979094,-0.96473215,-1.76854,-0.61165986,-1.9645646,-0.73955277,-1.1330843,-0.96122924,-2.0493174,4
1.7836118,1.4448292,1.7759647,1.5302608,1.4425421,1.6539396,0.60337948,1.3920502,0.33336211,0.31416229,1.0391229,1.3538851,0.95240115,0.80308349,0.57284976,0.89868385,0.063731793,1.0810646,0.34319074,0.96612369,0.83335518,-0.1954952,0.3820009,0.050325927,0.014412749,-0.33646205,0.36253131,0.59868801,0.68238378,0.40205692,0.25162503,0.17518931,0.10942668,0.08795149,0.20385417,-0.98847975,-0.95702815,-0.08571488,-0.25840777,-0.17962631,-1.0866276,0.050478399,-0.20647323,-0.96660344,-0.63542576,-1.2404643,-0.83197476,-1.0307358,-0.67376678,-0.76354972,-1.0873852,-0.83455507,-1.502817,-1.721559,-0.92057663,-0.79850115,-1.7754076,-2.0637942,-1.4744571,-1.936631,4
2.4119769,1.2984015,1.1015205,2.0757064,0.84289303,0.79435471,0.78290859,1.3533481,1.4016776,0.42852272,0.7531513,1.2361722,0.68640621,1.5243873,0.91686862,0.59389757,0.84007392,0.61060342,0.45902394,0.2224143,0.49743434,1.0721547,-0.0048113498,-0.2704213,0.39693822,-0.34846894,0.64551603,0.5101856,0.14944367,-0.51995187,0.47365461,-0.6502836,-0.438041,0.020769482,0.51128193,0.38677114,-0.14583221,-0.10230564,-1.1769642,0.13429095,-0.68036718,-0.88552283,-1.0337533,-0.012172365,-0.81359632,-1.055283,-1.2627957,-0.64897845,-1.4763826,-1.4379331,-0.30760487,-1.3223064,-1.3395474,-0.74417569,-1.3755628,-1.4578417,-0.89497208,-1.9761511,-1.6590023,-1.09172,4
0.67653511,0.41909404,0.21213161,1.115812,1.2412649,1.4267288,0.23243574,1.0195871,0.62544802,0.040797183,1.2581888,1.6031111,1.5407114,1.7389077,1.6075956,0.26592291,0.83162172,1.4027064,-0.62308709,1.6189533,0.16945011,0.38628292,-0.12571473,0.94553669,0.41675039,-0.64539685,0.83590339,-0.9351758,-0.59083935,-0.14430619,0.2510272,0.88699048,0.69408996,0.13576013,-0.23446916,0.12012076,-1.2611011,-0.82126083,-0.32010257,0.037642268,-0.32893633,-0.095405008,-0.8150186,-0.44850761,-0.3243617,-1.6094488,0.56523421,-0.076430447,-0.90660128,-1.1417777,-1.5288181,-0.67660797,-1.248256,-2.0942465,-0.9102069,-1.9751485,-0.37477274,-0.57891828,-1.2071069,-2.2803189,4
1.7273723,1.5659859,1.3301227,1.9723592,1.2055928,1.0945006,1.3579493,0.8562661,0.38120374,0.54021881,0.42399539,1.0672099,1.3086733,0.15167758,0.31171085,0.14590325,0.27386288,0.013495648,0.89089866,0.53070657,0.74688881,0.082010521,1.0180544,0.60847913,0.93342236,0.65230239,-0.2446342,0.9327123,0.31050508,0.68701534,0.77900265,-0.73935071,-0.59860985,0.30521306,-0.52717432,0.45506422,0.095166877,0.024026092,-0.89352927,-1.2178026,0.11345448,-0.17200629,0.12706635,-1.0466628,-1.3991245,-1.2802672,-0.70986278,-0.41231745,-1.61862,-0.56249016,-0.91598349,-1.0042463,-0.71211356,-1.9626895,-1.9238769,-1.4520219,-1.262762,-1.5089064,-1.8985128,-0.95652436,4
1.8596501,1.7817361,0.94455061,1.1324317,1.0256774,1.56509,1.1344948,1.2363169,1.4113359,1.1054288,0.41277793,1.2800609,1.1904669,1.3106742,0.068929283,0.22429515,0.81252348,0.4343222,0.71919006,0.39253384,0.83069373,0.75183419,-0.10593925,0.648325,-0.095333664,0.49174492,0.24432433,0.38374421,0.45234202,0.31523237,-0.03872758,-0.02541419,0.33423001,-0.020374659,-0.28456862,-0.47881087,0.025486155,-1.0357382,-0.99874871,-0.36817757,-0.22000029,-0.032355635,-0.61656523,-0.39708234,-0.56614843,-0.68450758,-0.82993192,-0.66087873,-1.3750997,-0.60714163,-1.6995757,-0.92644486,-1.5604513,-1.3063987,-0.73422594,-1.9392448,-1.6148384,-1.5207131,-1.7155044,-2.0615011,4
0.93886323,0.95546851,1.5903955,1.4565234,1.8356131,1.6620728,1.7530479,0.53354621,0.81569663,1.6261912,1.5562516,1.0680155,0.94217785,0.35179984,0.28785662,0.8252865,0.73360344,0.37819882,0.56356015,0.62644141,0.76528006,0.54462712,0.94273565,0.84589293,0.78435254,-0.35609167,-0.027472194,-0.23272126,0.28580777,0.01844979,0.40552031,0.45277243,-0.6362147,0.0052878478,-0.88910957,-0.13313245,-0.12274878,-0.36538119,-0.81706,-0.82050656,-0.12715755,-0.54696665,-1.2117198,-1.3372796,-0.62573449,-1.1949172,-0.29015324,-0.6732977,-1.1363996,-0.73978749,-0.83647253,-0.76680863,-1.7608294,-1.1345256,-1.1887073,-1.1121106,-1.7740622,-1.5989866,-1.5816337,-1.5133482,4
1.3682617,1.0014815,0.82707852,2.1235454,0.8712839,1.757581,0.44492882,0.72362735,0.36483251,1.4854653,1.4205955,1.3462091,0.31102474,0.58242487,1.51692,0.9229594,0.50866814,1.1791903,0.9513659,0.49766331,0.4876459,1.0081932,-0.51850228,0.40789305,-0.45796853,0.40500231,0.58460007,0.016913721,0.33293423,0.32696672,-0.46375,-0.74823,0.18420439,-0.59373299,0.21543007,0.06411001,-0.16930984,-1.0830975,-0.44204085,-0.097227456,-0.03230036,-0.43471384,-0.017846675,-0.57613098,-0.13788381,-1.0157233,-0.95783705,-0.69327738,-0.62933771,-0.33034679,-0.58809462,-1.9314845,-2.0386636,-1.6450282,-1.2128802,-1.5339881,-1.0285313,-0.71760536,-2.3571269,-1.7863409,4
1.6682032,2.1491681,2.1753279,1.3994237,1.6573849,0.36240282,1.1734667,0.7854679,1.8656532,0.78214158,0.68353313,1.1476643,0.31908288,1.1337373,1.2577906,0.0043565279,0.39045898,0.71006601,0.16374037,0.47615072,-0.46837028,0.74144849,0.7945609,0.12161727,-0.37871493,-0.2278956,-0.34647755,0.29197488,0.64325972,-0.23447053,-0.86740499,-0.1747832,0.19922635,0.31917614,-0.14793944,-0.44283218,-0.15114142,-1.4183937,0.20816391,0.17239814,-0.36783442,-1.5625293,-0.087412751,-0.70018719,-1.3986378,-0.20607242,-0.36483451,-1.5695239,-0.4501843,-0.40939795,-0.85545198,-0.62259365,-1.6416616,-2.1905722,-0.85050912,-1.0149291,-0.83538522,-1.0407314,-1.9850255,-0.78514838,4
2.0161116,0.72105558,1.1354234,0.5234823,1.8505348,1.443281,2.0484421,2.0819248,0.62970862,0.64933068,0.77045307,0.35314611,0.48246802,1.4593795,0.61462886,0.62665259,1.1423371,1.0711465,-0.30577105,0.25909381,0.28502833,0.045004603,0.49323928,0.40247681,-0.21088377,-0.14956274,0.398185,0.49920104,-0.60654802,0.039076235,-0.57575391,-0.5316001,0.42243286,-0.62142739,0.080240814,0.38171917,-0.95692288,0.25552009,-0.56524985,0.35413139,-0.23721908,0.58532102,-1.4345656,-1.381394,-1.5097473,-1.3370565,-0.68879368,-1.5181472,0.028338375,-0.79002682,-0.55638234,-0.041499462,-0.77230851,-0.16647947,-1.6248912,-1.0280132,-1.2927524,-1.5998585,-1.6022465,-2.0434139,4
2.1606988,1.0338017,1.0212462,0.19723514,1.1812659,1.3584782,0.80396992,1.0816269,-0.054583665,1.7284059,0.037038612,0.79263257,1.6085483,1.2490738,0.51411107,0.16603287,0.38134424,-0.054622963,0.99312876,0.51870889,0.7235671,0.58270497,0.3044782,-0.65176914,0.98611414,1.2936373,-0.33062942,0.22387889,0.68204922,0.067867553,0.16485395,-0.5925477,-0.4577767,0.24435292,-0.4528645,0.40806659,0.25191771,0.23323171,-1.4447154,0.095552688,-0.42669232,-0.83479755,-0.37236344,-0.060812329,-1.3357826,-0.66900112,-1.3037354,0.18377573,-1.6156009,-0.72081496,0.27822743,-0.20650806,-1.4221586,-1.3705806,-0.21487844,-2.1961635,-2.1417757,-0.98888331,-1.2656757,-2.3658897,4
1.3627644,1.8503646,1.9136335,1.8205126,0.15996207,1.2142139,1.4733467,0.81495842,0.31188716,0.92391393,1.6674799,0.24465525,1.3184277,1.5455972,0.47687792,-0.16055334,1.1072312,0.2435823,1.2892679,-0.41120639,-0.55325004,-0.45597575,0.40324297,0.0073274426,0.53284395,-0.16564116,0.4193717,-0.29614203,0.7593212,0.91233654,0.64827172,-0.57017483,0.7812992,-0.62621008,6.1290358E-4,-0.083595722,-1.2726229,-1.1751583,-1.1113182,-1.4875401,-0.49454974,-1.1166483,0.20471412,-0.99587314,-0.85933264,-1.3038074,0.070475259,-2.0217093,-0.086779936,-0.31995442,-0.34113636,-0.40338429,-1.4236827,-0.51945237,-0.37216515,-0.76619437,-0.74269348,-0.65845025,-1.9428654,-1.7404255,4
1.467734,1.9002893,1.9025432,1.584778,1.0681717,0.79429516,1.4419558,0.78822437,0.85493513,0.60518319,1.1710807,1.206067,0.71914646,1.3303371,1.404625,0.29259403,0.15587662,0.9712429,0.27828916,0.64413367,1.0476148,0.98314663,0.057611331,0.78301436,0.72869436,-0.0060187261,-0.42417851,0.29727171,0.58737856,-0.48527152,-0.24000472,-0.2130939,0.2643807,-0.29194624,-0.53987467,-0.081620475,-0.02159212,-0.60305169,-0.99987196,-0.881043,0.11744714,-1.176506,-0.43142722,-0.3361407,-1.1791631,-1.1038807,-0.48665331,-1.480989,-1.5031134,-0.47567831,-1.172748,-1.4131038,-1.1682107,-1.0433925,-0.74014286,-0.99913576,-1.8622023,-1.9172263,-0.92351589,-1.2472647,4
2.309852,0.9828155,1.8858122,2.1613566,1.2519086,1.12501,1.1557519,0.89520272,1.5210017,0.56175851,0.58387559,0.89958451,0.96021283,0.89000006,0.95809709,0.46345137,0.6576493,0.54700608,1.1662728,0.15234391,0.96886081,-0.03861681,0.30625013,0.82574144,-0.013008165,0.75115843,-0.42962556,-0.45131486,-0.27788133,-0.11862215,-0.22573912,-0.038801793,-0.48794158,-0.13368674,-0.55700978,0.10912715,0.011398088,-0.24083839,-0.93800051,-0.65914723,0.064176176,-0.85719859,-0.28790512,-0.2051944,-1.3232297,-0.65870558,-1.0864463,-0.43640057,-0.30016027,-0.71354739,-1.6689734,-1.0309848,-0.56209682,-1.91763,-1.6595794,-1.0512254,-2.0766187,-1.0795799,-1.7165863,-0.92337873,4
1.8882866,0.73739298,1.8708152,1.4915074,1.6735805,0.9144319,0.46113705,0.38386298,1.6064487,1.225453,0.31581323,-0.10705467,0.99049185,0.22481371,1.2315532,0.88736598,0.8991518,0.58096443,-0.19210206,0.64543105,1.0528264,0.85109055,0.98288142,-0.55105116,0.74960817,0.037439997,0.13356249,-0.7260172,0.34314565,0.50434183,0.38079807,0.20272271,0.64916224,-0.70959701,0.57068886,-0.71174393,0.33774135,-0.2820059,-1.0265851,-0.72210834,-0.61619888,-0.516819,-0.16031293,-0.14281189,-0.27685331,-0.4002342,-1.6284463,-1.5815844,-1.2840666,-0.71128493,-1.0499642,-0.25914498,-1.3654568,-1.9749685,-0.58338812,-0.77234611,-0.72896365,-1.6594359,-1.9663734,-2.1175917,4
1.2571821,1.2552355,0.98970384,1.8361137,1.098801,2.35617,0.5296731,0.45616303,1.2372031,0.44920842,0.87322737,1.1632506,1.6510821,1.0640102,-0.090366801,-0.14041169,0.14037412,-0.019688128,1.2386719,1.2187105,1.2141626,1.5471345,1.0012064,0.96487605,0.31177963,0.27459989,-0.2819283,-0.40065219,-0.67982764,0.55934965,-0.19031501,-0.53889501,-0.31294976,-0.71805146,-0.49069052,-0.17116771,-0.71904245,-0.24798697,-0.79177388,-0.55308737,-1.0788065,-1.2276847,-0.99609435,-0.11296486,0.011598776,-1.7373179,-0.76924661,-0.036039428,-0.79927708,-1.8776276,-0.21963763,-1.9588657,-0.16842479,-1.6537741,-0.65737115,-1.1684732,-0.74257841,-0.98459182,-1.106501,-1.0573763,4
1.4687939,2.2070102,1.5086389,0.66727455,1.7730355,1.4627737,1.0928157,0.97228163,0.98096164,0.94881056,0.42858069,0.35335391,1.1867778,1.2504832,1.3560316,0.45673558,0.15123547,0.2065592,0.30600956,0.77531411,1.0338461,-0.1830553,-0.2221997,0.31919177,0.55095719,-0.19030811,0.51179982,0.99673876,0.10435821,0.35888109,0.55657519,-0.32018393,-0.66307687,-0.24423058,0.10835439,0.42153547,-0.51468628,0.15778764,-0.70882534,-0.54653894,-0.59427253,-0.58878427,0.24611877,-0.59034122,-0.84804288,-0.75431431,-0.86398867,-0.83986888,-1.3337071,-1.5310457,-0.26977758,-1.4728546,-1.3436807,-1.6621814,-1.7315929,-1.3857275,-0.97691966,-1.8990419,-0.6314318,-2.0089433,4
1.0041222,0.59383887,1.1964629,1.1818266,1.7090759,1.6490842,1.4237379,0.168126,0.42999307,0.59984271,1.5444369,0.07617077,0.018869849,1.5466922,0.88623844,0.7891815,0.67709941,1.5247611,1.3879637,1.4482665,0.40174702,0.62900645,0.85374614,0.33671576,0.24617595,-0.43193162,-0.41024935,-0.46543493,0.88388979,0.84772675,-0.10557767,-0.804932,0.36076224,0.77582062,-0.60333666,-0.95159063,0.11214716,-0.28122895,-1.1121234,-0.52971959,-0.81605311,-0.9147121,-0.56018987,-0.86755239,-1.2932653,-0.63391581,0.096484289,-1.5819785,-1.5650713,-0.4770071,-0.99433301,0.0041246605,-0.088188306,-1.0453035,-1.9511464,-1.050934,-1.9260392,-1.4107446,-1.1375542,-1.394024,4
1.6089101,1.4211164,1.3485163,1.5528941,1.3158135,1.6409925,1.3461659,0.49899449,0.43953046,0.53767474,1.4758319,0.91606589,1.259034,1.1902399,0.79797301,0.11067675,0.3951472,0.019321206,0.23456809,1.0770745,1.0156538,0.60056295,0.78869071,0.78999119,0.041703732,0.53981038,0.7462522,0.21427348,0.65011233,0.087984019,-0.55794752,0.3648783,-0.85102021,0.058657661,0.097552668,-0.28463254,-0.6078429,-1.0369539,-0.78652131,-1.0778867,-0.49632399,-0.004170901,-0.46977755,-0.55014466,-0.23009601,-0.9764065,-0.41710226,-0.80584951,-0.55831738,-1.3354337,-1.6996997,-1.0364217,-1.7162289,-1.922549,-0.74144606,-1.4882875,-2.1085967,-0.75965274,-1.5159948,-1.1473596,4
2.0809248,1.3553772,1.8631346,0.69171695,1.6617151,1.3793865,1.8813611,1.2264661,1.6881601,0.16515315,1.6421962,1.5518424,0.11584216,0.022688136,0.70056509,0.49636193,1.001551,0.11464915,0.46743149,0.12084616,0.21580627,-0.30838809,-0.26220875,-0.55361746,-0.47567429,-0.03929856,0.30022814,-0.19404161,-0.24602029,0.91103154,-0.2376361,0.69836134,0.52055347,0.38614127,-0.43280886,-0.085859002,-0.89640836,-0.29738591,-0.64738456,-1.2567133,-0.0050327254,-0.82129858,-0.35181689,0.11493083,-0.20610424,-0.16443182,0.012431583,-1.5145852,-1.1495746,-1.3778698,-1.3471002,-0.82948394,-1.650671,-0.59230737,-1.4221437,-1.853068,-1.6526593,-0.82003929,-1.5924953,-0.10272681,4
1.9080944,0.66826982,2.4049101,0.87134362,1.222667,1.1047113,1.9426397,0.90592451,1.4649645,1.7659285,1.2141641,2.1865204,0.17132961,0.49509854,0.014594921,0.73878353,0.55773193,-0.14694267,0.05655805,0.69863483,-0.14630228,-0.42670279,1.1158469,0.45701331,0.099268297,0.82809971,0.27516122,-0.52261851,-0.2684205,-0.37219875,0.21866487,-0.63436602,0.27633527,-0.87764188,-0.64658674,-0.47476738,-0.68598832,-1.1380125,-0.32230194,-0.49374774,-0.24485071,-0.65270599,-1.2499913,-0.18043846,0.17257481,-0.80808875,-0.46087454,-1.6591985,-1.6342945,-0.31938462,-1.9127935,-0.23782424,-1.4085938,-1.671686,-0.1099959,-1.1730381,-1.0174241,-0.93470747,-0.7598107,-0.24353436,4
2.0871084,1.3514686,1.8873946,1.6425469,0.94674485,0.88399599,1.7092504,0.85524046,0.7170623,1.4639127,0.60494492,0.45335139,0.76325778,1.5255416,0.34674014,0.3850964,0.18600085,0.6146973,1.2260992,0.88408931,-0.12751019,0.42964704,-0.19255716,0.96237666,0.87620341,0.031234304,-0.03549251,0.56901509,0.22259561,0.17947982,-0.65615687,0.66764712,-0.024515249,0.17200222,-0.27299097,0.39975996,-0.21958619,-0.66495268,-0.77623014,-0.3757176,-0.051252637,-0.82501887,-0.67189366,-1.0184438,-0.66385612,-1.3103106,-1.1943331,-1.2464512,-0.36131068,-1.5003211,-0.97750947,-1.5051727,-1.0443051,-0.7206089,-1.7013671,-1.2944758,-1.1228071,-1.0809815,-1.5073764,-1.9009999,4
1.6776004,1.1586682,1.2583056,2.0094918,0.40234369,0.44781928,2.2611806,0.9091991,0.88452134,1.4090986,0.35022676,0.73084458,1.3570691,1.5570254,0.054425656,-0.17454275,1.4487893,0.08404946,0.096388342,1.55734,-0.17116966,0.98351203,0.059738716,0.87614977,0.054233407,-0.023138026,0.96404246,-0.32222484,-0.55117577,-0.78862061,0.34026478,0.81099488,-0.013420719,0.11054485,0.27344955,-1.0665775,-0.81663651,-0.58459212,-0.43797614,0.091022851,-0.030443483,-0.21234587,-1.0247721,-0.10157557,-0.34858041,-0.97576615,-0.82883558,-1.5392651,-0.96381176,-1.3029563,-0.77338052,-1.2621471,-1.8620684,-1.6293774,-1.5269786,-0.80461222,-1.4913602,-0.61335955,-0.92331716,-1.0533124,4
1.2734453,0.85324784,0.62103097,0.43850846,0.84776597,0.98350189,0.60029519,2.0332327,-0.088633134,0.49373236,0.73958241,1.167812,1.9899975,0.5605397,0.96681793,0.59150036,1.2734691,1.2620763,0.046244756,-0.15479695,1.5999503,-0.52365544,0.80808198,0.0072281265,1.1416182,0.76682494,-0.7716029,-0.47203051,0.95835678,-0.18480424,-0.9645648,-0.47524813,-0.49109789,0.11524484,0.30839742,1.0612491,-0.262909,-1.1917288,0.87486549,-1.5554153,-0.57394566,-1.2293392,-0.87356573,-0.18232548,0.043813665,-0.35581482,-0.22587061,-1.2212833,-0.9644218,-1.626918,-0.30864688,0.0037959979,-2.0814605,-0.30535776,-1.6140475,-0.33960754,-0.26095459,-1.6860268,-1.2234045,-2.2227498,4
1.7390752,0.98623315,1.7058443,1.1923021,0.9004325,1.1724261,1.1308,0.74079931,1.2384631,1.0991307,1.152525,1.7216977,0.62429132,1.4109139,1.2798393,0.52967074,0.30587445,0.76027561,0.62025614,0.36549016,0.38540371,0.54467461,1.1450918,0.12549069,1.0184646,-0.007657727,0.82200261,0.15835929,-0.38776412,0.24729564,0.33894293,0.32122812,-0.89949355,-0.72673166,-0.21054104,-0.41152545,-0.46608157,-0.76703348,0.023449382,-0.29636668,0.089536373,-0.85708169,-1.4367283,-0.42017048,-1.2296124,-1.0298298,-0.70104644,-0.52575975,-1.1397241,-1.5059148,-1.1969,-1.3642637,-1.1185126,-0.93992405,-1.4545693,-2.0647742,-0.82713642,-0.9351368,-1.6694357,-1.3065644,4
0.54378972,1.9136557,0.29534112,1.7405545,0.46027819,0.035815189,0.092946139,0.8553575,0.27406762,1.3784015,0.22344639,1.5146023,0.60609968,1.4676315,1.3839761,-0.23183891,0.48903248,1.6258611,1.1001556,-0.35775358,1.2810793,-0.33525725,1.361282,1.3236623,0.18719333,0.93586592,0.62221215,-0.54211193,1.0448949,-0.77246997,0.53393521,0.013732468,-0.29423878,-0.74828327,0.42235273,0.33182796,-0.19993764,-0.084345027,-0.94287377,-0.76448566,-1.0961581,-0.69602563,0.5329102,-0.86734655,-1.2666518,-1.0112079,-1.6360878,-0.09452322,-1.1391906,-0.64984612,-0.4705409,-1.5484223,-0.5552213,-1.8530128,-0.17931152,-2.000165,-1.5631861,-0.83274788,-1.8092609,-0.049458643,4
0.92341874,0.87202958,1.5476433,1.9007943,1.4073617,1.03452,2.037078,1.7035749,0.394745,1.6649619,1.0435259,1.537485,0.82492286,1.1147622,-0.020408788,0.061483783,0.60005975,0.93054663,0.74311565,0.21644797,0.089881554,0.67260495,0.076294444,0.68179582,-0.27045429,0.19977353,0.90162245,-0.25350953,-0.25248516,0.70007795,0.026655254,-0.1203274,-0.49146179,0.027580031,-0.2191505,0.42698415,-0.050200838,-0.69629281,-0.44747086,-0.75469604,-0.25244248,-0.77637851,-0.61967858,-0.73772283,-1.0362267,-0.39750444,-1.0396839,-0.31480091,-0.90206283,-0.56672442,-1.4576974,-1.338081,-2.1136404,-0.99216458,-1.2269299,-0.89822145,-1.4106262,-2.0514968,-0.88874604,-1.7644602,4
0.75384571,1.5387437,1.2160457,0.93210532,0.56280793,0.96987565,0.73890964,1.1705746,0.38859615,1.3792,1.2948162,0.88537899,1.5372628,1.5871766,0.75178653,0.57277941,0.70088544,0.85195267,0.23937654,0.98221659,1.03859,-0.21987573,0.77902123,-0.14140145,0.9467311,0.28651188,1.0720869,0.4888187,0.02867788,-0.22372611,0.73995333,0.4959976,-0.1688336,-0.66860647,0.58465493,-0.24451531,-0.17653435,-0.98663606,-0.92648279,-0.72720831,0.1291684,0.063359452,-1.3209627,-0.65197793,-0.39304383,-1.0084548,-0.78520369,-0.58561893,-0.90727323,-1.5711651,-1.413737,-0.60822753,-1.5999738,-0.63354409,-1.5355343,-1.8468787,-1.4126736,-2.0399516,-2.0370208,-0.87284553,4
1.8411036,1.2036944,1.8793391,1.9512283,0.61981256,1.1635402,1.2413717,1.1681684,0.78579037,1.6526124,0.90324121,0.51333931,1.2004267,0.93868578,1.2168001,0.17276676,1.0796035,-0.046703504,0.15052088,0.45323006,0.77447555,0.1254143,0.66324612,0.82537479,-0.080240952,0.71495937,-0.011607798,0.06238623,0.69041099,0.41226181,-0.29760641,-0.20726229,-0.58169789,0.27432104,-0.80971532,-0.90939852,-0.50381984,0.17002237,0.18816329,-0.78527159,-0.56382443,-0.20249448,-0.99204321,-0.8771042,-1.1956378,-0.75449017,-0.27853518,-0.52733327,-0.31246801,-1.0332661,-1.6769886,-1.4652375,-1.1628272,-1.666996,-0.8670104,-0.87077813,-1.4790165,-1.7621532,-1.9307596,-1.184023,4
1.4326952,1.0132932,1.5911332,0.74897088,1.3205522,0.5836636,1.7734541,1.1475152,1.8420084,1.0175675,0.51755179,0.78652305,1.3393005,1.5424375,1.5146134,0.33448147,0.15321521,-0.056985378,0.79543233,0.96309876,1.093102,-0.29041669,-0.27419404,0.63718863,-0.096383244,0.43896422,-0.21985024,-0.017018541,0.43097085,-0.69839761,-0.81581407,-0.78980787,-0.14821524,0.49587533,-1.0072386,0.12546046,0.37547523,0.38832568,0.28696534,-0.27873194,-0.53658743,-1.3034858,0.056503787,-0.60267148,-0.053918479,-1.5964344,-0.82060177,-0.40063079,-1.2385716,-0.32474931,-1.6630597,-1.0763479,-0.96432973,-1.1064021,-1.384334,-0.80093753,-0.78064881,-1.9212857,-2.3359958,-1.1422932,4
1.8624799,0.91406999,1.4961297,0.92540439,0.65508502,1.7642386,0.97543001,0.47395725,0.67558781,0.54761598,1.6374832,1.3186812,0.4060399,1.0654672,0.58328075,0.030313644,0.98931613,1.4383896,1.4819914,1.3273303,0.89623761,-0.38368845,0.94151584,0.27567954,0.45649576,-0.35468486,-0.61280937,-0.1390495,0.24339728,0.67144868,-0.5384237,-0.054486613,-0.38570609,-0.24401133,0.48095965,-0.15912206,-0.96496187,-0.59270714,0.16140095,-1.291882,-0.0052917823,-0.86606779,-0.34627308,-1.4720796,-1.0036086,-0.58640201,-0.10681175,-0.79209752,-0.21990349,-0.83360751,-0.41558498,-0.50421282,-0.79622182,-0.93889573,-1.1059742,-1.3793497,-2.2845168,-1.1160476,-2.2507302,-1.9502174,4
2.2130576,1.8509051,1.4756744,0.84939558,0.71203559,0.91480604,1.2018687,2.2620111,1.647757,0.12795255,0.0016235019,1.9853434,0.50262671,0.19791452,-0.39282683,1.1961843,-0.25910407,0.86147992,-0.2511936,0.29307869,0.59218597,-0.47560853,1.3392088,-0.78884734,1.210932,-0.52762287,0.076514606,0.16992973,-0.50591876,-0.67245607,0.43665973,-0.52281299,0.031595844,-1.1979261,-0.093421419,-0.74531986,-0.44394677,-0.4006578,-0.26490774,-0.59923451,0.59234498,0.63871466,-0.77270838,-1.7355401,-1.0280696,-0.062514926,-1.2306015,-1.7803992,-0.30394334,-0.06517825,-0.29931233,-0.82671028,-0.36082718,-0.10908336,-0.088929543,-2.2778049,-1.2496224,-1.5442776,-0.41055583,-1.0939173,4
1.0409961,1.2431557,1.2345606,0.28705544,1.9635545,0.5545343,0.3362851,1.8613916,1.0176216,1.1316814,1.1060359,0.49513726,-0.1216137,-0.030509117,1.2404304,0.26628394,0.062814122,0.66431402,0.1956888,0.45076417,1.3509089,-0.50776437,0.22243494,1.0886186,1.1146135,0.29823606,0.8519388,0.86907659,-0.12461849,0.18864851,1.0887758,-0.77630889,0.54286453,0.4868042,-0.60928091,0.85396529,0.34910788,-0.34019483,-0.61577964,-1.1518205,-1.3314442,-0.4472842,-1.217035,-0.22138327,-1.2841711,-1.5451338,-1.1108715,-0.33409789,-1.0164826,0.23263726,-0.46891172,-0.5716686,-1.3399519,-1.6613423,-2.3409423E-4,-1.8689699,-1.826239,-0.33263044,-1.8335938,-2.0016,4
